entity_id;total_amount_of_triples;relative_amount_of_triples
8806;114;0.024%
2878;114;0.024%
12463;114;0.024%
6092;114;0.024%
3075;114;0.024%
1816;114;0.024%
7564;114;0.024%
1422;114;0.024%
4975;114;0.024%
11667;114;0.024%
13102;114;0.024%
14428;114;0.024%
12594;114;0.024%
9760;114;0.024%
6012;114;0.024%
9017;114;0.024%
8388;114;0.024%
382;114;0.024%
13964;113;0.023%
14747;113;0.023%
8974;113;0.023%
11037;113;0.023%
5993;113;0.023%
4458;113;0.023%
9055;113;0.023%
11321;113;0.023%
8681;113;0.023%
7576;113;0.023%
6737;113;0.023%
8486;113;0.023%
14696;113;0.023%
3769;113;0.023%
3668;112;0.023%
8017;112;0.023%
1147;112;0.023%
13774;112;0.023%
12733;112;0.023%
9579;112;0.023%
4440;112;0.023%
5792;112;0.023%
13290;112;0.023%
7314;112;0.023%
10580;112;0.023%
8630;112;0.023%
7018;112;0.023%
13551;112;0.023%
6999;112;0.023%
13594;112;0.023%
10893;112;0.023%
9997;112;0.023%
10092;112;0.023%
10426;112;0.023%
3514;112;0.023%
1255;112;0.023%
3983;112;0.023%
1858;112;0.023%
1762;112;0.023%
5638;112;0.023%
365;111;0.023%
14016;111;0.023%
2426;111;0.023%
5;111;0.023%
14163;111;0.023%
13786;111;0.023%
6906;111;0.023%
8536;111;0.023%
7821;111;0.023%
2296;111;0.023%
7085;111;0.023%
4855;111;0.023%
2799;111;0.023%
3828;111;0.023%
12858;111;0.023%
13161;111;0.023%
2597;111;0.023%
320;111;0.023%
319;111;0.023%
1765;111;0.023%
14558;111;0.023%
1329;111;0.023%
756;111;0.023%
3020;111;0.023%
4990;111;0.023%
9294;111;0.023%
8519;111;0.023%
5604;111;0.023%
8939;111;0.023%
8008;111;0.023%
146;111;0.023%
9964;111;0.023%
6447;111;0.023%
1383;111;0.023%
7228;110;0.023%
12847;110;0.023%
10129;110;0.023%
10681;110;0.023%
6824;110;0.023%
13797;110;0.023%
1362;110;0.023%
12807;110;0.023%
4929;110;0.023%
12145;110;0.023%
104;110;0.023%
10393;110;0.023%
1344;110;0.023%
3681;110;0.023%
6818;110;0.023%
7743;110;0.023%
1245;110;0.023%
10958;110;0.023%
11368;110;0.023%
4492;110;0.023%
8947;110;0.023%
101;110;0.023%
2271;110;0.023%
8695;110;0.023%
10184;110;0.023%
4602;110;0.023%
9132;110;0.023%
14176;110;0.023%
5939;110;0.023%
493;110;0.023%
2244;110;0.023%
3345;110;0.023%
827;110;0.023%
13684;109;0.023%
5938;109;0.023%
10204;109;0.023%
11684;109;0.023%
7325;109;0.023%
3953;109;0.023%
8751;109;0.023%
10275;109;0.023%
12640;109;0.023%
14605;109;0.023%
14796;109;0.023%
8347;109;0.023%
7539;109;0.023%
1375;109;0.023%
14582;109;0.023%
14032;109;0.023%
3883;109;0.023%
14834;109;0.023%
3454;109;0.023%
8577;109;0.023%
6211;109;0.023%
6994;109;0.023%
14496;109;0.023%
13959;109;0.023%
1135;109;0.023%
430;109;0.023%
9600;108;0.022%
14465;108;0.022%
3037;108;0.022%
8383;108;0.022%
12743;108;0.022%
12566;108;0.022%
5731;108;0.022%
14828;108;0.022%
10830;108;0.022%
4296;108;0.022%
1093;108;0.022%
6496;108;0.022%
8150;108;0.022%
2323;108;0.022%
9631;108;0.022%
5206;108;0.022%
11655;108;0.022%
5435;108;0.022%
2423;108;0.022%
6469;108;0.022%
1176;108;0.022%
5793;108;0.022%
8784;108;0.022%
2198;108;0.022%
6967;108;0.022%
10126;108;0.022%
11195;108;0.022%
1993;108;0.022%
14873;108;0.022%
4899;108;0.022%
7482;108;0.022%
11748;108;0.022%
8975;107;0.022%
10576;107;0.022%
1665;107;0.022%
1804;107;0.022%
3295;107;0.022%
1565;107;0.022%
1748;107;0.022%
1991;107;0.022%
9824;107;0.022%
666;107;0.022%
992;107;0.022%
14729;107;0.022%
1577;107;0.022%
11374;107;0.022%
1477;107;0.022%
92;107;0.022%
12440;107;0.022%
2444;107;0.022%
11862;107;0.022%
5663;107;0.022%
12693;107;0.022%
13894;107;0.022%
3160;107;0.022%
7357;107;0.022%
8202;107;0.022%
2617;107;0.022%
4103;107;0.022%
1828;107;0.022%
3207;107;0.022%
11932;107;0.022%
10803;107;0.022%
6066;107;0.022%
2803;107;0.022%
2138;107;0.022%
13823;106;0.022%
13516;106;0.022%
2591;106;0.022%
13824;106;0.022%
14662;106;0.022%
2687;106;0.022%
8636;106;0.022%
9821;106;0.022%
3117;106;0.022%
9431;106;0.022%
2269;106;0.022%
14808;106;0.022%
11947;106;0.022%
4047;106;0.022%
6334;106;0.022%
5279;106;0.022%
13941;106;0.022%
7063;106;0.022%
6955;106;0.022%
3792;106;0.022%
9310;106;0.022%
11452;106;0.022%
12273;106;0.022%
11175;106;0.022%
14795;106;0.022%
7616;106;0.022%
9355;106;0.022%
7799;106;0.022%
7305;106;0.022%
7230;106;0.022%
7420;105;0.022%
2075;105;0.022%
2105;105;0.022%
1778;105;0.022%
13424;105;0.022%
8323;105;0.022%
6563;105;0.022%
13401;105;0.022%
10512;105;0.022%
2708;105;0.022%
3427;105;0.022%
5810;105;0.022%
6879;105;0.022%
8653;105;0.022%
11386;105;0.022%
10919;105;0.022%
7905;105;0.022%
11654;105;0.022%
8197;105;0.022%
9958;105;0.022%
1290;105;0.022%
6256;105;0.022%
5036;105;0.022%
12828;105;0.022%
1640;105;0.022%
9822;105;0.022%
525;105;0.022%
10920;105;0.022%
13490;105;0.022%
7331;105;0.022%
14265;105;0.022%
4389;105;0.022%
2693;105;0.022%
598;105;0.022%
7347;104;0.022%
14703;104;0.022%
6629;104;0.022%
7125;104;0.022%
9316;104;0.022%
3574;104;0.022%
9593;104;0.022%
7038;104;0.022%
12115;104;0.022%
7989;104;0.022%
1167;104;0.022%
3085;104;0.022%
2797;104;0.022%
8588;104;0.022%
1377;104;0.022%
5621;104;0.022%
5780;104;0.022%
366;104;0.022%
6877;104;0.022%
11411;104;0.022%
876;104;0.022%
2169;104;0.022%
6322;104;0.022%
1453;104;0.022%
11056;104;0.022%
14489;104;0.022%
13308;104;0.022%
7273;104;0.022%
13472;104;0.022%
12610;103;0.021%
1822;103;0.021%
2477;103;0.021%
7336;103;0.021%
13094;103;0.021%
3211;103;0.021%
5198;103;0.021%
2716;103;0.021%
11668;103;0.021%
9221;103;0.021%
14196;103;0.021%
11753;103;0.021%
11829;103;0.021%
11346;103;0.021%
7000;103;0.021%
13442;103;0.021%
1859;103;0.021%
13208;103;0.021%
5608;103;0.021%
6957;103;0.021%
997;103;0.021%
10430;103;0.021%
2561;103;0.021%
483;103;0.021%
13437;103;0.021%
8089;103;0.021%
10133;103;0.021%
1276;103;0.021%
7251;103;0.021%
13690;103;0.021%
3784;103;0.021%
1087;103;0.021%
12369;102;0.021%
8591;102;0.021%
14914;102;0.021%
6726;102;0.021%
8626;102;0.021%
10364;102;0.021%
9622;102;0.021%
10357;102;0.021%
6407;102;0.021%
12503;102;0.021%
10351;102;0.021%
3430;102;0.021%
2462;102;0.021%
12963;102;0.021%
6951;102;0.021%
11611;102;0.021%
4904;102;0.021%
6984;102;0.021%
7290;102;0.021%
12366;102;0.021%
14833;102;0.021%
11518;102;0.021%
8683;102;0.021%
1811;102;0.021%
14352;102;0.021%
13863;102;0.021%
184;102;0.021%
8006;102;0.021%
1999;102;0.021%
8959;102;0.021%
12393;102;0.021%
5921;102;0.021%
5458;102;0.021%
2193;101;0.021%
13673;101;0.021%
12708;101;0.021%
4121;101;0.021%
8124;101;0.021%
4682;101;0.021%
6889;101;0.021%
136;101;0.021%
10096;101;0.021%
9245;101;0.021%
205;101;0.021%
10147;101;0.021%
9077;101;0.021%
3723;101;0.021%
6932;101;0.021%
14412;101;0.021%
5532;101;0.021%
6660;101;0.021%
12910;101;0.021%
3448;101;0.021%
6538;101;0.021%
47;101;0.021%
11582;101;0.021%
13388;101;0.021%
14184;101;0.021%
9508;101;0.021%
9151;101;0.021%
2755;101;0.021%
10936;101;0.021%
14920;101;0.021%
13282;101;0.021%
13562;101;0.021%
6070;101;0.021%
5395;101;0.021%
5549;101;0.021%
10543;101;0.021%
1345;101;0.021%
3900;100;0.021%
7974;100;0.021%
5194;100;0.021%
3044;100;0.021%
11038;100;0.021%
4865;100;0.021%
1032;100;0.021%
14072;100;0.021%
5856;100;0.021%
11161;100;0.021%
10088;100;0.021%
13214;100;0.021%
11018;100;0.021%
5557;100;0.021%
11190;100;0.021%
14597;100;0.021%
11713;100;0.021%
9977;100;0.021%
12734;100;0.021%
5735;100;0.021%
3022;100;0.021%
12412;100;0.021%
616;100;0.021%
10358;100;0.021%
12007;100;0.021%
8277;100;0.021%
9028;100;0.021%
12118;100;0.021%
5798;100;0.021%
10471;100;0.021%
11737;100;0.021%
12072;100;0.021%
8752;99;0.02%
10890;99;0.02%
10339;99;0.02%
14781;99;0.02%
6475;99;0.02%
11871;99;0.02%
2099;99;0.02%
4994;99;0.02%
7993;99;0.02%
8967;99;0.02%
12252;99;0.02%
1044;99;0.02%
13953;99;0.02%
1517;99;0.02%
1386;99;0.02%
10132;99;0.02%
1697;99;0.02%
9586;99;0.02%
515;99;0.02%
14138;99;0.02%
14673;99;0.02%
9591;99;0.02%
14131;99;0.02%
1659;99;0.02%
12180;99;0.02%
6264;99;0.02%
12749;99;0.02%
8506;98;0.02%
10767;98;0.02%
11174;98;0.02%
1182;98;0.02%
12240;98;0.02%
13137;98;0.02%
14732;98;0.02%
7080;98;0.02%
14921;98;0.02%
6667;98;0.02%
12730;98;0.02%
14585;98;0.02%
6435;98;0.02%
13922;98;0.02%
3698;98;0.02%
6983;98;0.02%
128;98;0.02%
3339;98;0.02%
7056;98;0.02%
8840;98;0.02%
7061;98;0.02%
5505;98;0.02%
11652;98;0.02%
12581;98;0.02%
11097;98;0.02%
1521;98;0.02%
8514;98;0.02%
10138;98;0.02%
1560;98;0.02%
3217;98;0.02%
7405;98;0.02%
6656;98;0.02%
8898;98;0.02%
5272;98;0.02%
2072;98;0.02%
7327;98;0.02%
1928;98;0.02%
1648;98;0.02%
4503;98;0.02%
1066;98;0.02%
3028;97;0.02%
9967;97;0.02%
5862;97;0.02%
11878;97;0.02%
11141;97;0.02%
13459;97;0.02%
21;97;0.02%
6499;97;0.02%
3901;97;0.02%
9488;97;0.02%
8593;97;0.02%
3190;97;0.02%
12000;97;0.02%
4868;97;0.02%
11423;97;0.02%
5605;97;0.02%
3800;97;0.02%
10911;97;0.02%
106;97;0.02%
13759;97;0.02%
12178;97;0.02%
9381;97;0.02%
12796;97;0.02%
11600;97;0.02%
219;97;0.02%
8353;97;0.02%
882;97;0.02%
9437;97;0.02%
10768;97;0.02%
131;97;0.02%
11272;97;0.02%
2417;97;0.02%
8311;97;0.02%
5201;97;0.02%
7401;97;0.02%
7883;97;0.02%
9853;97;0.02%
14910;97;0.02%
3919;97;0.02%
842;97;0.02%
6419;97;0.02%
10705;97;0.02%
5818;97;0.02%
7275;97;0.02%
6433;97;0.02%
9764;97;0.02%
11557;97;0.02%
10696;97;0.02%
7322;97;0.02%
11884;96;0.02%
8603;96;0.02%
10252;96;0.02%
2107;96;0.02%
11288;96;0.02%
5205;96;0.02%
10841;96;0.02%
12496;96;0.02%
2875;96;0.02%
6374;96;0.02%
12851;96;0.02%
288;96;0.02%
13739;96;0.02%
3989;96;0.02%
1837;96;0.02%
7057;96;0.02%
6959;96;0.02%
3176;96;0.02%
13976;96;0.02%
672;96;0.02%
7822;96;0.02%
1865;96;0.02%
12491;96;0.02%
8625;96;0.02%
12024;96;0.02%
2576;96;0.02%
7823;96;0.02%
7199;96;0.02%
12564;96;0.02%
3699;96;0.02%
1228;96;0.02%
1998;96;0.02%
8949;96;0.02%
187;95;0.02%
8247;95;0.02%
9729;95;0.02%
7933;95;0.02%
7316;95;0.02%
10266;95;0.02%
1174;95;0.02%
2648;95;0.02%
3479;95;0.02%
8935;95;0.02%
4177;95;0.02%
3031;95;0.02%
2938;95;0.02%
11230;95;0.02%
13191;95;0.02%
12132;95;0.02%
9924;95;0.02%
5666;95;0.02%
14212;95;0.02%
14526;95;0.02%
12048;95;0.02%
1019;95;0.02%
2289;95;0.02%
3364;95;0.02%
13422;95;0.02%
8254;95;0.02%
9450;95;0.02%
2569;95;0.02%
5919;95;0.02%
2791;95;0.02%
6716;94;0.019%
2756;94;0.019%
3724;94;0.019%
5646;94;0.019%
7921;94;0.019%
967;94;0.019%
1420;94;0.019%
7657;94;0.019%
9621;94;0.019%
2616;94;0.019%
14471;94;0.019%
1555;94;0.019%
4266;94;0.019%
4332;94;0.019%
12067;94;0.019%
14890;94;0.019%
14942;94;0.019%
11631;94;0.019%
71;94;0.019%
6749;94;0.019%
2079;94;0.019%
11142;94;0.019%
3918;94;0.019%
522;94;0.019%
13598;94;0.019%
13017;94;0.019%
863;94;0.019%
1641;94;0.019%
3066;94;0.019%
8077;94;0.019%
10145;94;0.019%
14933;94;0.019%
2793;94;0.019%
3946;93;0.019%
5746;93;0.019%
11365;93;0.019%
9884;93;0.019%
6519;93;0.019%
10793;93;0.019%
6738;93;0.019%
5537;93;0.019%
10380;93;0.019%
1763;93;0.019%
14410;93;0.019%
14926;93;0.019%
12855;93;0.019%
6409;93;0.019%
3089;93;0.019%
8377;93;0.019%
5228;93;0.019%
14602;93;0.019%
12005;93;0.019%
825;93;0.019%
12014;93;0.019%
14564;93;0.019%
8394;93;0.019%
14447;93;0.019%
9425;93;0.019%
3625;93;0.019%
13552;93;0.019%
9943;93;0.019%
1338;93;0.019%
14891;93;0.019%
14820;93;0.019%
4336;93;0.019%
14360;93;0.019%
9036;93;0.019%
566;93;0.019%
1529;93;0.019%
6822;93;0.019%
2003;93;0.019%
5187;93;0.019%
3319;92;0.019%
14900;92;0.019%
5091;92;0.019%
1020;92;0.019%
10520;92;0.019%
3606;92;0.019%
14365;92;0.019%
12593;92;0.019%
8425;92;0.019%
6971;92;0.019%
2134;92;0.019%
3156;92;0.019%
1571;92;0.019%
662;92;0.019%
12531;92;0.019%
3920;92;0.019%
8386;92;0.019%
1889;92;0.019%
7601;92;0.019%
7109;92;0.019%
5989;92;0.019%
14714;92;0.019%
8910;92;0.019%
13893;92;0.019%
12290;92;0.019%
14846;92;0.019%
11841;92;0.019%
8275;92;0.019%
11830;92;0.019%
12018;92;0.019%
6306;92;0.019%
6584;92;0.019%
7411;92;0.019%
9426;92;0.019%
1260;92;0.019%
9960;92;0.019%
4130;92;0.019%
7461;92;0.019%
13473;92;0.019%
6218;92;0.019%
1966;92;0.019%
2014;92;0.019%
2790;92;0.019%
3209;92;0.019%
11969;92;0.019%
4427;92;0.019%
1460;92;0.019%
381;92;0.019%
7645;92;0.019%
4852;92;0.019%
2560;92;0.019%
9504;92;0.019%
8263;91;0.019%
1072;91;0.019%
8266;91;0.019%
13136;91;0.019%
4164;91;0.019%
4100;91;0.019%
3705;91;0.019%
7168;91;0.019%
12508;91;0.019%
1242;91;0.019%
10334;91;0.019%
7108;91;0.019%
9517;91;0.019%
654;91;0.019%
13309;91;0.019%
1432;91;0.019%
5465;91;0.019%
7175;91;0.019%
1691;91;0.019%
5462;91;0.019%
11831;91;0.019%
1699;91;0.019%
7982;91;0.019%
4120;91;0.019%
3027;91;0.019%
1818;91;0.019%
12396;91;0.019%
7944;91;0.019%
12430;91;0.019%
4935;91;0.019%
9819;91;0.019%
13284;91;0.019%
11892;91;0.019%
4075;91;0.019%
12325;91;0.019%
570;91;0.019%
8126;91;0.019%
9922;91;0.019%
10043;91;0.019%
11641;91;0.019%
5509;91;0.019%
9638;91;0.019%
2660;91;0.019%
5451;91;0.019%
14098;91;0.019%
572;90;0.019%
13781;90;0.019%
6422;90;0.019%
1484;90;0.019%
6588;90;0.019%
14700;90;0.019%
9413;90;0.019%
12701;90;0.019%
6659;90;0.019%
12754;90;0.019%
8040;90;0.019%
2722;90;0.019%
9144;90;0.019%
3459;90;0.019%
14823;90;0.019%
1094;90;0.019%
9348;90;0.019%
945;90;0.019%
12612;90;0.019%
11389;90;0.019%
7161;90;0.019%
11705;90;0.019%
9428;90;0.019%
1131;90;0.019%
2493;90;0.019%
5723;90;0.019%
1237;90;0.019%
5947;90;0.019%
2151;90;0.019%
11963;90;0.019%
13668;90;0.019%
9912;90;0.019%
8849;90;0.019%
9202;90;0.019%
5734;90;0.019%
2339;90;0.019%
5587;90;0.019%
9161;90;0.019%
2982;90;0.019%
13013;90;0.019%
7293;90;0.019%
495;90;0.019%
5665;90;0.019%
5032;90;0.019%
3256;90;0.019%
13520;90;0.019%
2811;90;0.019%
7098;90;0.019%
6565;90;0.019%
2558;89;0.018%
9022;89;0.018%
8371;89;0.018%
5855;89;0.018%
4864;89;0.018%
11245;89;0.018%
3793;89;0.018%
11706;89;0.018%
5029;89;0.018%
13671;89;0.018%
5997;89;0.018%
295;89;0.018%
12415;89;0.018%
1090;89;0.018%
12561;89;0.018%
1657;89;0.018%
9346;89;0.018%
7915;89;0.018%
8915;89;0.018%
14128;89;0.018%
11775;89;0.018%
10101;89;0.018%
3908;89;0.018%
3387;89;0.018%
9216;89;0.018%
6139;89;0.018%
1532;89;0.018%
4721;89;0.018%
5455;89;0.018%
336;89;0.018%
583;89;0.018%
7512;89;0.018%
9932;89;0.018%
8787;89;0.018%
8961;89;0.018%
13057;89;0.018%
2729;89;0.018%
14114;89;0.018%
6958;89;0.018%
11170;89;0.018%
7155;89;0.018%
3384;89;0.018%
14406;89;0.018%
5204;89;0.018%
1945;88;0.018%
3292;88;0.018%
10328;88;0.018%
12230;88;0.018%
3592;88;0.018%
623;88;0.018%
12268;88;0.018%
3527;88;0.018%
10007;88;0.018%
6729;88;0.018%
3465;88;0.018%
6692;88;0.018%
7574;88;0.018%
7040;88;0.018%
3584;88;0.018%
10177;88;0.018%
10332;88;0.018%
3969;88;0.018%
14697;88;0.018%
1820;88;0.018%
1878;88;0.018%
4792;88;0.018%
9048;88;0.018%
2482;88;0.018%
3921;88;0.018%
5446;88;0.018%
11538;88;0.018%
4069;88;0.018%
13035;88;0.018%
13077;88;0.018%
2191;88;0.018%
8692;88;0.018%
9140;88;0.018%
1964;88;0.018%
6909;88;0.018%
8600;88;0.018%
5511;88;0.018%
2106;88;0.018%
10174;88;0.018%
12189;88;0.018%
2728;88;0.018%
7607;88;0.018%
3354;88;0.018%
144;88;0.018%
6560;88;0.018%
8912;88;0.018%
8013;88;0.018%
8957;88;0.018%
13732;88;0.018%
11617;88;0.018%
4829;88;0.018%
10649;87;0.018%
10540;87;0.018%
5459;87;0.018%
3475;87;0.018%
10674;87;0.018%
871;87;0.018%
10937;87;0.018%
5940;87;0.018%
3923;87;0.018%
3748;87;0.018%
10425;87;0.018%
1226;87;0.018%
12383;87;0.018%
5028;87;0.018%
8365;87;0.018%
3182;87;0.018%
9582;87;0.018%
1600;87;0.018%
3015;87;0.018%
1607;87;0.018%
5678;87;0.018%
5014;87;0.018%
7816;87;0.018%
8028;87;0.018%
11403;87;0.018%
9867;87;0.018%
11978;87;0.018%
909;87;0.018%
2638;87;0.018%
8410;87;0.018%
12196;87;0.018%
13443;87;0.018%
9701;87;0.018%
3233;87;0.018%
415;87;0.018%
13987;87;0.018%
13243;87;0.018%
12992;87;0.018%
13414;87;0.018%
12632;87;0.018%
411;87;0.018%
11870;87;0.018%
12702;87;0.018%
11149;87;0.018%
10677;87;0.018%
12019;87;0.018%
6509;87;0.018%
11688;87;0.018%
9876;87;0.018%
6534;87;0.018%
11027;87;0.018%
8922;87;0.018%
9712;87;0.018%
8707;87;0.018%
5636;86;0.018%
1918;86;0.018%
11703;86;0.018%
385;86;0.018%
12060;86;0.018%
7535;86;0.018%
7492;86;0.018%
3639;86;0.018%
6375;86;0.018%
1747;86;0.018%
4076;86;0.018%
12457;86;0.018%
11044;86;0.018%
10217;86;0.018%
11370;86;0.018%
10099;86;0.018%
1965;86;0.018%
877;86;0.018%
1548;86;0.018%
10263;86;0.018%
3189;86;0.018%
8090;86;0.018%
1445;86;0.018%
8485;86;0.018%
3198;86;0.018%
423;86;0.018%
3121;86;0.018%
12512;86;0.018%
6137;86;0.018%
9987;86;0.018%
13196;86;0.018%
10497;86;0.018%
11746;86;0.018%
4895;86;0.018%
13880;86;0.018%
13251;86;0.018%
2664;86;0.018%
1486;86;0.018%
12939;86;0.018%
13875;86;0.018%
354;86;0.018%
999;86;0.018%
5882;86;0.018%
6229;86;0.018%
7302;86;0.018%
4299;86;0.018%
2773;86;0.018%
8295;86;0.018%
9805;86;0.018%
9999;86;0.018%
11432;86;0.018%
11040;86;0.018%
12158;86;0.018%
12485;86;0.018%
14251;86;0.018%
4611;86;0.018%
7637;86;0.018%
3404;86;0.018%
12370;85;0.018%
6576;85;0.018%
5122;85;0.018%
12931;85;0.018%
1370;85;0.018%
11391;85;0.018%
5065;85;0.018%
3958;85;0.018%
10017;85;0.018%
4150;85;0.018%
13625;85;0.018%
4846;85;0.018%
3627;85;0.018%
6765;85;0.018%
13543;85;0.018%
4435;85;0.018%
10103;85;0.018%
95;85;0.018%
14698;85;0.018%
254;85;0.018%
12834;85;0.018%
5895;85;0.018%
6998;85;0.018%
4954;85;0.018%
12869;85;0.018%
7156;85;0.018%
2936;85;0.018%
7676;85;0.018%
11951;85;0.018%
3564;85;0.018%
9914;85;0.018%
9108;85;0.018%
2348;85;0.018%
3508;85;0.018%
12920;85;0.018%
7390;85;0.018%
960;85;0.018%
10274;85;0.018%
9975;85;0.018%
9790;85;0.018%
7727;85;0.018%
14799;85;0.018%
1430;85;0.018%
14342;85;0.018%
7217;85;0.018%
8326;85;0.018%
10784;85;0.018%
7967;85;0.018%
4877;85;0.018%
5957;85;0.018%
231;85;0.018%
11846;85;0.018%
12200;85;0.018%
8038;85;0.018%
1076;85;0.018%
11882;85;0.018%
9205;85;0.018%
4247;85;0.018%
1049;85;0.018%
14789;85;0.018%
10659;85;0.018%
6331;85;0.018%
14420;85;0.018%
2142;85;0.018%
14060;85;0.018%
4223;85;0.018%
3756;85;0.018%
11585;85;0.018%
4986;85;0.018%
813;85;0.018%
6506;85;0.018%
10395;85;0.018%
12059;85;0.018%
9239;85;0.018%
11784;85;0.018%
10098;85;0.018%
1446;85;0.018%
160;85;0.018%
7741;85;0.018%
11283;84;0.017%
9848;84;0.017%
11459;84;0.017%
12737;84;0.017%
2433;84;0.017%
14459;84;0.017%
3166;84;0.017%
11673;84;0.017%
9506;84;0.017%
1954;84;0.017%
13203;84;0.017%
11047;84;0.017%
9739;84;0.017%
1710;84;0.017%
10628;84;0.017%
1997;84;0.017%
10858;84;0.017%
8132;84;0.017%
1277;84;0.017%
1511;84;0.017%
2541;84;0.017%
14166;84;0.017%
7223;84;0.017%
12660;84;0.017%
9354;84;0.017%
5320;84;0.017%
3594;84;0.017%
1428;84;0.017%
6345;84;0.017%
1846;84;0.017%
12209;84;0.017%
530;84;0.017%
7029;84;0.017%
2819;84;0.017%
6989;84;0.017%
6671;84;0.017%
947;84;0.017%
14704;84;0.017%
6434;84;0.017%
3690;84;0.017%
2663;84;0.017%
8490;84;0.017%
12578;84;0.017%
10245;84;0.017%
2923;84;0.017%
12497;84;0.017%
11429;84;0.017%
8963;84;0.017%
5791;84;0.017%
9995;84;0.017%
12040;84;0.017%
5033;84;0.017%
2655;84;0.017%
3076;84;0.017%
5733;84;0.017%
7483;84;0.017%
10005;84;0.017%
6854;84;0.017%
8747;84;0.017%
2457;84;0.017%
1821;84;0.017%
12532;84;0.017%
11842;84;0.017%
7914;84;0.017%
5651;84;0.017%
9718;83;0.017%
6933;83;0.017%
5700;83;0.017%
3422;83;0.017%
14195;83;0.017%
11823;83;0.017%
1892;83;0.017%
620;83;0.017%
10409;83;0.017%
1398;83;0.017%
9434;83;0.017%
13477;83;0.017%
13124;83;0.017%
12413;83;0.017%
5603;83;0.017%
10903;83;0.017%
7569;83;0.017%
7366;83;0.017%
12032;83;0.017%
1119;83;0.017%
2023;83;0.017%
2243;83;0.017%
10272;83;0.017%
10127;83;0.017%
9560;83;0.017%
14376;83;0.017%
1599;83;0.017%
7553;83;0.017%
11663;83;0.017%
5031;83;0.017%
12084;83;0.017%
3750;83;0.017%
5030;83;0.017%
9635;83;0.017%
9759;83;0.017%
1550;83;0.017%
1426;83;0.017%
168;83;0.017%
13142;83;0.017%
8735;83;0.017%
202;83;0.017%
4944;83;0.017%
4029;83;0.017%
8929;83;0.017%
12678;83;0.017%
7045;83;0.017%
10583;83;0.017%
14694;83;0.017%
8741;83;0.017%
6220;83;0.017%
5844;83;0.017%
453;83;0.017%
3758;83;0.017%
12330;83;0.017%
6424;83;0.017%
3712;83;0.017%
9104;82;0.017%
14450;82;0.017%
1967;82;0.017%
1212;82;0.017%
1552;82;0.017%
8035;82;0.017%
14845;82;0.017%
8372;82;0.017%
11072;82;0.017%
13164;82;0.017%
8101;82;0.017%
2308;82;0.017%
14517;82;0.017%
1368;82;0.017%
4887;82;0.017%
1632;82;0.017%
14680;82;0.017%
11143;82;0.017%
5883;82;0.017%
246;82;0.017%
8488;82;0.017%
7387;82;0.017%
14498;82;0.017%
786;82;0.017%
9407;82;0.017%
3586;82;0.017%
4725;82;0.017%
4374;82;0.017%
3109;82;0.017%
1346;82;0.017%
7826;82;0.017%
1390;82;0.017%
9892;82;0.017%
5454;82;0.017%
1942;82;0.017%
9317;82;0.017%
6993;82;0.017%
10317;82;0.017%
3572;82;0.017%
7733;82;0.017%
8539;82;0.017%
9998;82;0.017%
10666;82;0.017%
2074;82;0.017%
10271;82;0.017%
9902;82;0.017%
8046;82;0.017%
6514;82;0.017%
13568;82;0.017%
12004;82;0.017%
5358;82;0.017%
4722;82;0.017%
2040;82;0.017%
6396;82;0.017%
4009;82;0.017%
4369;82;0.017%
6828;82;0.017%
4062;82;0.017%
4432;82;0.017%
13525;82;0.017%
424;82;0.017%
6623;82;0.017%
3375;82;0.017%
7054;81;0.017%
12667;81;0.017%
14078;81;0.017%
3411;81;0.017%
6992;81;0.017%
9812;81;0.017%
1876;81;0.017%
421;81;0.017%
14282;81;0.017%
7394;81;0.017%
11851;81;0.017%
3177;81;0.017%
9637;81;0.017%
6974;81;0.017%
14246;81;0.017%
8489;81;0.017%
6794;81;0.017%
272;81;0.017%
11309;81;0.017%
2513;81;0.017%
4309;81;0.017%
1516;81;0.017%
8120;81;0.017%
1970;81;0.017%
3215;81;0.017%
4134;81;0.017%
4026;81;0.017%
11680;81;0.017%
1752;81;0.017%
7220;81;0.017%
2804;81;0.017%
7123;81;0.017%
5007;81;0.017%
6269;81;0.017%
7182;81;0.017%
6533;81;0.017%
274;81;0.017%
7077;81;0.017%
9093;81;0.017%
10168;81;0.017%
13260;81;0.017%
13049;81;0.017%
6015;81;0.017%
2584;81;0.017%
1355;81;0.017%
4236;81;0.017%
2700;81;0.017%
7489;81;0.017%
14035;81;0.017%
8242;81;0.017%
6054;81;0.017%
7836;81;0.017%
10045;81;0.017%
7216;81;0.017%
13159;81;0.017%
1939;81;0.017%
3090;81;0.017%
3153;81;0.017%
177;81;0.017%
11273;81;0.017%
4237;81;0.017%
2039;81;0.017%
13712;81;0.017%
782;81;0.017%
8732;81;0.017%
3416;81;0.017%
3498;81;0.017%
10860;80;0.017%
5910;80;0.017%
8442;80;0.017%
11489;80;0.017%
3730;80;0.017%
12165;80;0.017%
13904;80;0.017%
2712;80;0.017%
14250;80;0.017%
14123;80;0.017%
9861;80;0.017%
14405;80;0.017%
7714;80;0.017%
2175;80;0.017%
2570;80;0.017%
11338;80;0.017%
11664;80;0.017%
11002;80;0.017%
12349;80;0.017%
3374;80;0.017%
13446;80;0.017%
2701;80;0.017%
120;80;0.017%
11614;80;0.017%
196;80;0.017%
3316;80;0.017%
853;80;0.017%
11571;80;0.017%
